mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__ridge__alpha,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score,mean_test_mae_kb,padd,model,stage,train_end,param_model__polynomialfeatures__degree,param_model__splinetransformer__degree,param_model__splinetransformer__n_knots,param_model__max_depth,param_model__min_samples_leaf,param_model__n_estimators,param_model__learning_rate,param_model__reg_lambda,param_model__regressor__mlpregressor__alpha,param_model__regressor__mlpregressor__hidden_layer_sizes,param_model__weights,param_model__regressor__huberregressor__alpha,param_model__regressor__huberregressor__epsilon
0.423199987411499,0.11782457703333812,0.044638204574584964,0.035896462397405036,,"{""max_depth"": 3, ""min_samples_leaf"": 5, ""n_estimators"": 100}",-1604.7066613756615,-2466.4477571656735,-2064.945458960339,-1630.8137521060999,-1505.031447530353,-1152.27507574787,-1445.1655625532974,-1917.9748089342918,-1529.8829405386641,-2268.3688587069128,-1758.5612323619164,387.64063780927415,6,-1846.0802777777783,-1456.9476333375621,-1504.7487141411698,-1538.9407709999125,-1433.6157015747478,-1275.372157651422,-1226.8263359138448,-1211.8149905884281,-1248.1811869561827,-1234.9622484293877,-1397.7490017370437,190.99948947893256,1758.5612323619164,5,random_forest_change,recursive_development,2016-06-01,,,,3,5.0,100.0,,,,,,,
0.761465048789978,0.15547031234716643,0.10867269039154052,0.05694457951787984,,"{""max_depth"": 3, ""min_samples_leaf"": 5, ""n_estimators"": 200}",-1610.028281746031,-2368.723909753827,-2051.8317133479713,-1681.9892402620285,-1453.141480393188,-1143.3624366483912,-1443.6240325677418,-1970.5745323126232,-1491.8127499577467,-2258.8257596338135,-1747.391413662336,377.1324620364237,3,-1859.1453670634928,-1441.9792803420128,-1475.9467219642686,-1542.6179110830883,-1446.2583645050781,-1270.9410794500395,-1226.059344706071,-1203.9612380960311,-1231.8788362676569,-1223.6994490989025,-1392.248759257664,196.1919679339967,1747.391413662336,5,random_forest_change,recursive_development,2016-06-01,,,,3,5.0,200.0,,,,,,,
0.38113358020782473,0.15986521092458528,0.042510986328125,0.01850737131383952,,"{""max_depth"": 3, ""min_samples_leaf"": 12, ""n_estimators"": 100}",-1616.6462962962962,-2476.252698412698,-2590.0828888888886,-1817.3548551990373,-1390.7651025182447,-1254.298393878883,-1257.8332758067563,-2013.9208960321873,-1605.6666855904348,-2338.63634875666,-1836.1457441380087,472.7862319279653,10,-1905.6972222222223,-1785.6392743764172,-1980.7328,-1852.9265365567437,-1797.1056600944582,-1617.4691319861215,-1493.0788090234264,-1446.2258278685638,-1442.1699737258177,-1411.8674129477247,-1673.2912648801496,204.36843471812423,1836.1457441380087,5,random_forest_change,recursive_development,2016-06-01,,,,3,12.0,100.0,,,,,,,
0.7617822647094726,0.17672770216276912,0.06147449016571045,0.015393793807699842,,"{""max_depth"": 3, ""min_samples_leaf"": 12, ""n_estimators"": 200}",-1620.091111111111,-2451.178015873015,-2578.6773888888897,-1844.304000622373,-1353.546935387002,-1276.7356339855662,-1266.3607223926722,-2014.2304939577953,-1605.838341710152,-2327.0908190284963,-1833.8053462957073,466.11032197938744,7,-1902.5,-1782.0571768707482,-1972.1350333333332,-1872.1969431162647,-1787.3934202018725,-1633.8223318904243,-1499.35804256957,-1454.702272301536,-1450.9098408019115,-1416.8141498949785,-1677.1889210980637,200.23257420080117,1833.8053462957073,5,random_forest_change,recursive_development,2016-06-01,,,,3,12.0,200.0,,,,,,,
0.395939564704895,0.11846641675641535,0.04108085632324219,0.01686592460719364,,"{""max_depth"": 5, ""min_samples_leaf"": 5, ""n_estimators"": 100}",-1604.7066613756615,-2466.4477571656735,-2064.945458960339,-1627.384598666946,-1494.3809999415987,-1152.1232630222569,-1503.81471453093,-1908.8798751992233,-1421.9141991085967,-2272.2803405332224,-1751.6877868504448,392.1312226416663,5,-1846.0802777777783,-1456.9476333375621,-1504.7487141411698,-1536.863495358887,-1423.8523971580623,-1250.1976505415994,-1174.9826319019799,-1152.669194434344,-1159.4611159315305,-1113.3440438580826,-1361.9147154440993,221.87277518109136,1751.6877868504448,5,random_forest_change,recursive_development,2016-06-01,,,,5,5.0,100.0,,,,,,,
1.7968079090118407,0.8981059216860614,0.07243123054504394,0.0318109094593119,,"{""max_depth"": 5, ""min_samples_leaf"": 5, ""n_estimators"": 200}",-1610.028281746031,-2368.723909753827,-2051.8317133479713,-1677.0328818983971,-1463.4470144213612,-1124.9773738097235,-1501.9624102142075,-1965.8080967587343,-1406.4034946969373,-2266.9200406876907,-1743.7135217334883,382.6969176929621,2,-1859.1453670634928,-1441.9792803420128,-1475.9467219642686,-1540.6016635846718,-1437.3777597937315,-1253.0293633383592,-1177.4381618522236,-1142.1295203098662,-1150.043357203272,-1109.8145906257018,-1358.7505786077602,225.12499393826863,1743.7135217334883,5,random_forest_change,recursive_development,2016-06-01,,,,5,5.0,200.0,,,,,,,
0.4028141021728516,0.16429214477779872,0.049677586555480956,0.02149835626563443,,"{""max_depth"": 5, ""min_samples_leaf"": 12, ""n_estimators"": 100}",-1616.6462962962962,-2476.252698412698,-2590.0828888888886,-1817.3548551990373,-1390.7651025182447,-1254.298393878883,-1257.8332758067563,-2013.9208960321873,-1605.6666855904348,-2338.63634875666,-1836.1457441380087,472.7862319279653,10,-1905.6972222222223,-1785.6392743764172,-1980.7328,-1852.9265365567437,-1797.1056600944582,-1617.4691319861215,-1493.0788090234264,-1446.2258278685638,-1442.1699737258177,-1411.8674129477247,-1673.2912648801496,204.36843471812423,1836.1457441380087,5,random_forest_change,recursive_development,2016-06-01,,,,5,12.0,100.0,,,,,,,
0.738822627067566,0.22806642785661896,0.0745246410369873,0.029690303541321805,,"{""max_depth"": 5, ""min_samples_leaf"": 12, ""n_estimators"": 200}",-1620.091111111111,-2451.178015873015,-2578.6773888888897,-1844.304000622373,-1353.546935387002,-1276.7356339855662,-1266.3607223926722,-2014.2304939577953,-1605.838341710152,-2328.1008745840527,-1833.906351851263,466.2173025760308,8,-1902.5,-1782.0571768707482,-1972.1350333333332,-1872.1969431162647,-1787.3934202018725,-1633.8223318904243,-1499.35804256957,-1454.702272301536,-1450.9098408019115,-1416.2160294392697,-1677.129109052493,200.31041676300293,1833.906351851263,5,random_forest_change,recursive_development,2016-06-01,,,,5,12.0,200.0,,,,,,,
0.39565703868865965,0.12734209302582428,0.04146218299865723,0.012760240465653543,,"{""max_depth"": null, ""min_samples_leaf"": 5, ""n_estimators"": 100}",-1604.7066613756615,-2466.4477571656735,-2064.945458960339,-1627.384598666946,-1494.3809999415987,-1152.1232630222569,-1503.8953942216094,-1904.686067183814,-1419.4191080272785,-2267.0639931962555,-1750.5053301761432,391.4795000441206,4,-1846.0802777777783,-1456.9476333375621,-1504.7487141411698,-1536.863495358887,-1423.8523971580623,-1250.1976505415994,-1174.6855839499322,-1148.794408777466,-1153.1112674701824,-1105.6651622108673,-1360.0946590723506,223.71360110128174,1750.5053301761432,5,random_forest_change,recursive_development,2016-06-01,,,,,5.0,100.0,,,,,,,
0.795321249961853,0.19442198338497824,0.06809461116790771,0.02135165739846547,,"{""max_depth"": null, ""min_samples_leaf"": 5, ""n_estimators"": 200}",-1610.028281746031,-2368.723909753827,-2051.8317133479713,-1677.0328818983971,-1463.4470144213612,-1125.4535419008914,-1502.0027500595477,-1962.2107081872657,-1404.7718310708087,-2267.3731526777815,-1743.2875785063884,382.61622497550553,1,-1859.1453670634928,-1441.9792803420128,-1475.9467219642686,-1540.6016635846718,-1437.3777597937315,-1252.61047862658,-1177.2104920220543,-1139.760915988417,-1143.830322271668,-1101.6974286700954,-1357.0160430326991,226.8754936937278,1743.2875785063884,5,random_forest_change,recursive_development,2016-06-01,,,,,5.0,200.0,,,,,,,
0.39895408153533934,0.1490539097011599,0.04052107334136963,0.01147371704859155,,"{""max_depth"": null, ""min_samples_leaf"": 12, ""n_estimators"": 100}",-1616.6462962962962,-2476.252698412698,-2590.0828888888886,-1817.3548551990373,-1390.7651025182447,-1254.298393878883,-1257.8332758067563,-2013.9208960321873,-1605.6666855904348,-2338.63634875666,-1836.1457441380087,472.7862319279653,10,-1905.6972222222223,-1785.6392743764172,-1980.7328,-1852.9265365567437,-1797.1056600944582,-1617.4691319861215,-1493.0788090234264,-1446.2258278685638,-1442.1699737258177,-1411.8674129477247,-1673.2912648801496,204.36843471812423,1836.1457441380087,5,random_forest_change,recursive_development,2016-06-01,,,,,12.0,100.0,,,,,,,
0.6239837884902955,0.11946526865237564,0.043538784980773924,0.034952442529681466,,"{""max_depth"": null, ""min_samples_leaf"": 12, ""n_estimators"": 200}",-1620.091111111111,-2451.178015873015,-2578.6773888888897,-1844.304000622373,-1353.546935387002,-1276.7356339855662,-1266.3607223926722,-2014.2304939577953,-1605.838341710152,-2328.1008745840527,-1833.906351851263,466.2173025760308,8,-1902.5,-1782.0571768707482,-1972.1350333333332,-1872.1969431162647,-1787.3934202018725,-1633.8223318904243,-1499.35804256957,-1454.702272301536,-1450.9098408019115,-1416.2160294392697,-1677.129109052493,200.31041676300293,1833.906351851263,5,random_forest_change,recursive_development,2016-06-01,,,,,12.0,200.0,,,,,,,
0.1728304147720337,0.016714677904423117,0.0037439346313476564,0.0021354826209947983,,"{""learning_rate"": 0.01, ""max_depth"": 2, ""n_estimators"": 100, ""reg_lambda"": 1}",-1592.1611328125,-1690.3551432291667,-952.0558810763889,-687.8726128472222,-753.7224392361111,-1071.7223307291667,-587.7417534722222,-1404.0077039930557,-774.9297960069445,-1762.5228949652778,-1127.7091688368057,423.667845811514,6,-779.4083658854166,-1138.5518508184523,-1156.1444661458333,-1092.1651893028845,-971.3406168619791,-917.9364891721491,-921.5755504261364,-871.417265625,-918.1815243675595,-890.5786815356183,-965.7300000141029,117.42889493403688,1127.7091688368057,1,xgboost_change,recursive_development,2016-06-01,,,,2,,100.0,0.01,1.0,,,,,
0.17036912441253663,0.011902802682328998,0.0035023927688598634,0.0017579282170632588,,"{""learning_rate"": 0.01, ""max_depth"": 2, ""n_estimators"": 100, ""reg_lambda"": 30}",-1592.468967013889,-1690.5629340277778,-930.8055555555555,-682.2121310763889,-758.7848307291666,-1086.3430989583333,-607.994140625,-1398.4560546875,-632.8025173611111,-1760.7110460069443,-1114.1141276041667,435.32106530867594,2,-779.8701171875,-1138.8190104166667,-1244.56796875,-1166.3974108573718,-1061.275390625,-1005.1504077576755,-1007.5157137784091,-948.4973697916666,-984.1003999255952,-949.3912760416666,-1028.558506513155,125.0511243402214,1114.1141276041667,1,xgboost_change,recursive_development,2016-06-01,,,,2,,100.0,0.01,30.0,,,,,
0.3064459800720215,0.01643745020022681,0.003129458427429199,0.0012239137326767009,,"{""learning_rate"": 0.01, ""max_depth"": 2, ""n_estimators"": 200, ""reg_lambda"": 1}",-1592.9469401041667,-1690.3365885416667,-990.6514756944445,-728.0279947916666,-773.3639322916666,-1059.2794053819443,-540.8423394097222,-1408.3304036458333,-891.8063151041666,-1715.230251736111,-1139.0815646701387,407.9788777412273,10,-780.5870768229166,-1138.5279947916667,-1076.5652669270833,-1003.3561448317307,-868.8843383789062,-825.5069044682018,-823.6183564157197,-779.9310026041667,-828.3054547991071,-815.5976982526881,-894.0880238292186,123.16464740428246,1139.0815646701387,1,xgboost_change,recursive_development,2016-06-01,,,,2,,200.0,0.01,1.0,,,,,
0.3001264095306396,0.017111179588097276,0.0035885334014892577,0.001423085457205363,,"{""learning_rate"": 0.01, ""max_depth"": 2, ""n_estimators"": 200, ""reg_lambda"": 30}",-1592.6832682291667,-1690.4996744791667,-939.1497395833334,-679.6844618055555,-760.4688585069445,-1081.2628038194443,-578.595703125,-1401.9692925347222,-696.2591145833334,-1749.878689236111,-1117.0451605902779,430.70739923519835,4,-780.1915690104166,-1138.7376767113096,-1196.3876302083333,-1124.464618389423,-1013.9489542643229,-959.4151075932018,-955.4613074100379,-893.6337239583333,-932.3840797061011,-902.8036374327957,-989.7428304684274,122.36403423467657,1117.0451605902779,1,xgboost_change,recursive_development,2016-06-01,,,,2,,200.0,0.01,30.0,,,,,
0.16819560527801514,0.011082856531341587,0.0029453277587890626,0.0008467610642831906,,"{""learning_rate"": 0.01, ""max_depth"": 4, ""n_estimators"": 100, ""reg_lambda"": 1}",-1592.1611328125,-1690.3551432291667,-952.0558810763889,-687.8726128472222,-753.7224392361111,-1068.1973198784722,-558.62890625,-1420.2561848958333,-758.9434678819445,-1753.3910590277778,-1123.5584147135419,428.57133724704016,5,-779.4083658854166,-1138.5518508184523,-1156.1444661458333,-1092.1651893028845,-971.3406168619791,-915.6194318804825,-906.4307824337121,-843.1482942708334,-874.7865513392857,-846.048103578629,-952.3643652517509,125.98410795670436,1123.5584147135419,1,xgboost_change,recursive_development,2016-06-01,,,,4,,100.0,0.01,1.0,,,,,
0.17110829353332518,0.00827306889768028,0.003442835807800293,0.0012219321363966006,,"{""learning_rate"": 0.01, ""max_depth"": 4, ""n_estimators"": 100, ""reg_lambda"": 30}",-1592.468967013889,-1690.5629340277778,-930.8055555555555,-682.2121310763889,-758.7848307291666,-1086.2194010416667,-609.8752170138889,-1403.347873263889,-633.0096571180555,-1753.4061414930557,-1114.0692708333331,434.32289601135744,1,-779.8701171875,-1138.8190104166667,-1244.56796875,-1166.3974108573718,-1061.275390625,-1005.1059313322369,-1005.5997129498106,-944.6386328125,-978.8439476376489,-943.693117859543,-1026.8811240428279,125.89620711583406,1114.0692708333331,1,xgboost_change,recursive_development,2016-06-01,,,,4,,100.0,0.01,30.0,,,,,
0.3116368055343628,0.0250987542618762,0.0033803939819335937,0.0011747751780675447,,"{""learning_rate"": 0.01, ""max_depth"": 4, ""n_estimators"": 200, ""reg_lambda"": 1}",-1592.9469401041667,-1690.3365885416667,-990.6514756944445,-728.0279947916666,-773.3639322916666,-1052.2509765625,-519.5462239583334,-1429.5665147569443,-859.2276475694445,-1694.5350477430557,-1133.045334201389,411.9283089638072,9,-780.5870768229166,-1138.5279947916667,-1076.5652669270833,-1003.3561448317307,-868.8843383789062,-822.0952576754386,-801.2434599905303,-737.3965625,-769.198230561756,-744.3425844254032,-874.219691690543,138.1792288960263,1133.045334201389,1,xgboost_change,recursive_development,2016-06-01,,,,4,,200.0,0.01,1.0,,,,,
0.3283271074295044,0.028089818166458294,0.0029510021209716796,0.000981835019388104,,"{""learning_rate"": 0.01, ""max_depth"": 4, ""n_estimators"": 200, ""reg_lambda"": 30}",-1592.6832682291667,-1690.4996744791667,-939.1497395833334,-679.6844618055555,-760.4688585069445,-1081.2591145833333,-573.9787326388889,-1415.7805989583333,-689.0185546875,-1737.653103298611,-1116.0176106770834,431.15595711072984,3,-780.1915690104166,-1138.7376767113096,-1196.3876302083333,-1124.464618389423,-1013.9489542643229,-959.2382127192982,-952.3283025568181,-885.67453125,-922.7064615885416,-887.8497983870968,-986.1527755085559,124.68237025066732,1116.0176106770834,1,xgboost_change,recursive_development,2016-06-01,,,,4,,200.0,0.01,30.0,,,,,
0.1727623462677002,0.018569841128380567,0.0032825469970703125,0.0010217972778083174,,"{""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 100, ""reg_lambda"": 1}",-1591.2924262152778,-1688.6202256944443,-1125.5139973958333,-727.2541232638889,-862.9691840277778,-988.9114583333334,-505.32964409722223,-1429.819118923611,-1127.5972222222222,-1676.829318576389,-1172.413671875,392.35525952210827,16,-778.1053059895834,-1136.3212425595239,-973.4480794270834,-895.0509565304487,-715.3510538736979,-651.346405564693,-635.5754616477273,-618.6499609375,-680.5489095052084,-678.4134639616935,-776.281083999716,162.88734024470764,1172.413671875,1,xgboost_change,recursive_development,2016-06-01,,,,2,,100.0,0.05,1.0,,,,,
0.18333125114440918,0.010407734537024559,0.002620100975036621,0.0009591982615756594,,"{""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 100, ""reg_lambda"": 30}",-1591.924045138889,-1689.8736979166667,-984.767578125,-733.1044921875,-787.3650173611111,-1068.136935763889,-542.7416449652778,-1371.5838758680557,-843.9765625,-1706.8299696180557,-1132.0303819444446,405.5135993286058,7,-779.052734375,-1137.932849702381,-1100.6153971354167,-1021.0797776442307,-907.1597900390625,-850.8832922149123,-839.0078864820076,-780.428671875,-828.0662667410714,-811.1735446068549,-905.5400210815935,126.2481164106169,1132.0303819444446,1,xgboost_change,recursive_development,2016-06-01,,,,2,,100.0,0.05,30.0,,,,,
0.31884491443634033,0.020141712328975284,0.0027936697006225586,0.0007783745836593593,,"{""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 200, ""reg_lambda"": 1}",-1594.4026692708333,-1689.3515625,-1292.6651475694443,-658.6366102430555,-857.5680338541666,-960.0638020833334,-615.2966579861111,-1517.3837890625,-1276.538845486111,-1618.9134114583333,-1208.082052951389,386.6280525508138,20,-782.7706705729166,-1137.2615327380952,-914.5935546875,-771.9367988782051,-557.9705200195312,-499.4378597861842,-477.54760002367425,-474.01981770833333,-539.0474911644345,-544.7886739751344,-669.937451955401,212.4105187738619,1208.082052951389,1,xgboost_change,recursive_development,2016-06-01,,,,2,,200.0,0.05,1.0,,,,,
0.3160471677780151,0.01916396066367186,0.0040057659149169925,0.002198080438605387,,"{""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 200, ""reg_lambda"": 30}",-1593.2240668402778,-1690.3684895833333,-1044.946072048611,-747.1720920138889,-821.9251302083334,-1035.4137369791667,-537.8062065972222,-1403.0523003472222,-1000.8228081597222,-1622.8409288194443,-1149.7571831597222,383.0357630009631,12,-781.0027669270834,-1138.5690104166667,-1013.8748372395834,-926.3986628605769,-782.3347778320312,-729.0152309484649,-707.6526396780303,-668.5384635416667,-717.0429454985119,-706.8816679267474,-817.1311002869363,148.48843604246406,1149.7571831597222,1,xgboost_change,recursive_development,2016-06-01,,,,2,,200.0,0.05,30.0,,,,,
0.17300138473510743,0.016526697548727768,0.0024835824966430663,0.000857207809528734,,"{""learning_rate"": 0.05, ""max_depth"": 4, ""n_estimators"": 100, ""reg_lambda"": 1}",-1591.2924262152778,-1688.6202256944443,-1125.5139973958333,-727.2541232638889,-862.9691840277778,-984.2263997395834,-531.6189236111111,-1460.4586588541667,-1121.6420355902778,-1595.5647786458333,-1168.9160753038195,380.6002720707882,15,-778.1053059895834,-1136.3212425595239,-973.4480794270834,-895.0509565304487,-715.3510538736979,-646.181760553728,-609.2618519176136,-562.7031901041667,-587.169933500744,-558.7992901545699,-746.2392664611159,187.29624751547988,1168.9160753038195,1,xgboost_change,recursive_development,2016-06-01,,,,4,,100.0,0.05,1.0,,,,,
0.1869443655014038,0.013290507828123839,0.0034882307052612306,0.0013271872408986383,,"{""learning_rate"": 0.05, ""max_depth"": 4, ""n_estimators"": 100, ""reg_lambda"": 30}",-1591.924045138889,-1689.8736979166667,-984.767578125,-733.1044921875,-787.3650173611111,-1064.9174262152778,-552.9086371527778,-1399.651584201389,-827.3690321180555,-1692.9026692708333,-1132.47841796875,405.1191509287693,8,-779.052734375,-1137.932849702381,-1100.6153971354167,-1021.0797776442307,-907.1597900390625,-849.7925233004386,-831.76171875,-766.0348697916667,-802.6410435267857,-770.6131447412635,-896.6683849006243,133.20324047449535,1132.47841796875,1,xgboost_change,recursive_development,2016-06-01,,,,4,,100.0,0.05,30.0,,,,,
0.30813734531402587,0.017149338904198598,0.0023554086685180662,0.0005469506684869531,,"{""learning_rate"": 0.05, ""max_depth"": 4, ""n_estimators"": 200, ""reg_lambda"": 1}",-1594.4026692708333,-1689.3515625,-1292.6651475694443,-658.6366102430555,-857.5680338541666,-975.36962890625,-648.5860460069445,-1503.2034505208333,-1248.8899739583333,-1550.2035590277778,-1201.887668185764,372.20758080836174,19,-782.7706705729166,-1137.2615327380952,-914.5935546875,-771.9367988782051,-557.9705200195312,-492.298279879386,-437.4811493844697,-402.8398046875,-423.3050478980655,-390.2023479502688,-631.0659706695939,243.88979329484673,1201.887668185764,1,xgboost_change,recursive_development,2016-06-01,,,,4,,200.0,0.05,1.0,,,,,
0.3252417087554932,0.018410554832438464,0.003415417671203613,0.0012098932805214885,,"{""learning_rate"": 0.05, ""max_depth"": 4, ""n_estimators"": 200, ""reg_lambda"": 30}",-1593.2240668402778,-1690.3684895833333,-1044.946072048611,-747.1720920138889,-821.9251302083334,-1031.2493489583333,-541.4331597222222,-1440.9282769097222,-925.5511067708334,-1611.936306423611,-1144.8734049479167,387.5538240025859,11,-781.0027669270834,-1138.5690104166667,-1013.8748372395834,-926.3986628605769,-782.3347778320312,-726.8661766721491,-686.9889026988636,-639.8822786458334,-667.1714564732143,-645.2112945228495,-800.8300164288851,161.9798822989495,1144.8734049479167,1,xgboost_change,recursive_development,2016-06-01,,,,4,,200.0,0.05,30.0,,,,,
0.1781557321548462,0.014669123704425678,0.002825760841369629,0.0007852231219680436,,"{""learning_rate"": 0.1, ""max_depth"": 2, ""n_estimators"": 100, ""reg_lambda"": 1}",-1590.8373480902778,-1686.86328125,-1304.928493923611,-689.5322265625,-836.6865234375,-947.7023111979166,-622.6274956597222,-1492.6839192708333,-1439.495334201389,-1551.0598958333333,-1216.2416829427084,381.31533645532903,22,-777.4226888020834,-1134.0623139880952,-916.0250651041666,-786.2063551682693,-543.0196940104166,-490.2112972861842,-473.8580137310606,-454.4227604166667,-549.100574311756,-553.2763041834677,-667.7605067002166,215.06042283635028,1216.2416829427084,1,xgboost_change,recursive_development,2016-06-01,,,,2,,100.0,0.1,1.0,,,,,
0.19233007431030275,0.012921320416224244,0.0027829885482788088,0.0004512680534182679,,"{""learning_rate"": 0.1, ""max_depth"": 2, ""n_estimators"": 100, ""reg_lambda"": 30}",-1591.4599609375,-1688.9701605902778,-1060.5303819444443,-756.7486979166666,-831.4354383680555,-1024.2065972222222,-552.1512586805555,-1393.3352864583333,-1034.668728298611,-1680.6018880208333,-1161.41083984375,384.1233216885167,14,-778.3566080729166,-1136.7711588541667,-1011.4910481770834,-930.1753305288462,-786.7303263346354,-734.1439316063596,-708.9449573863636,-677.1484375,-723.883312406994,-714.3621681787635,-820.2007279046129,145.7740914755948,1161.41083984375,1,xgboost_change,recursive_development,2016-06-01,,,,2,,100.0,0.1,30.0,,,,,
0.31858227252960203,0.012232228533729015,0.0036675214767456056,0.001344444693179283,,"{""learning_rate"": 0.1, ""max_depth"": 2, ""n_estimators"": 200, ""reg_lambda"": 1}",-1595.5789930555557,-1687.4443359375,-1481.672634548611,-596.701171875,-878.8946397569445,-939.2701822916666,-790.5492621527778,-1500.699001736111,-1489.2417534722222,-1502.2866753472222,-1246.2338650173613,376.85733100769716,24,-784.53515625,-1134.8093843005952,-820.1267903645834,-623.1285306490385,-377.35365804036456,-330.5650185032895,-290.50121330492425,-308.045390625,-369.4312802269345,-392.6820816532258,-543.1178503917955,271.3015839066354,1246.2338650173613,1,xgboost_change,recursive_development,2016-06-01,,,,2,,200.0,0.1,1.0,,,,,
0.33201701641082765,0.019078982359489922,0.0032755374908447266,0.0008542748902967881,,"{""learning_rate"": 0.1, ""max_depth"": 2, ""n_estimators"": 200, ""reg_lambda"": 30}",-1593.8662109375,-1689.981662326389,-1193.6800130208333,-701.8872612847222,-868.759765625,-990.2498914930555,-608.3340928819445,-1448.8138020833333,-1256.6702473958333,-1613.029079861111,-1196.5272026909722,371.8527737452078,18,-781.9659830729166,-1138.0716610863096,-950.3796223958333,-829.8651592548077,-642.5378011067709,-592.3047731633771,-552.5988991477273,-538.6283854166667,-586.5686383928571,-587.6936428931451,-720.061456593041,190.34256945686988,1196.5272026909722,1,xgboost_change,recursive_development,2016-06-01,,,,2,,200.0,0.1,30.0,,,,,
0.17850537300109864,0.01745112127088914,0.0030624866485595703,0.0007109506507902092,,"{""learning_rate"": 0.1, ""max_depth"": 4, ""n_estimators"": 100, ""reg_lambda"": 1}",-1590.8373480902778,-1686.86328125,-1304.928493923611,-689.5322265625,-836.6865234375,-947.9071180555555,-621.927734375,-1557.4925130208333,-1383.561740451389,-1509.2211371527778,-1212.8958116319443,380.3344019438638,21,-777.4226888020834,-1134.0623139880952,-916.0250651041666,-786.2063551682693,-543.0196940104166,-480.9044682017544,-452.043427438447,-393.01981770833333,-406.4596935453869,-411.1087239583333,-630.0272247925285,244.4442432322012,1212.8958116319443,1,xgboost_change,recursive_development,2016-06-01,,,,4,,100.0,0.1,1.0,,,,,
0.1863943099975586,0.012335866654890323,0.0026389598846435548,0.0007864565482478021,,"{""learning_rate"": 0.1, ""max_depth"": 4, ""n_estimators"": 100, ""reg_lambda"": 30}",-1591.4599609375,-1688.9701605902778,-1060.5303819444443,-756.7486979166666,-831.4354383680555,-1022.3291015625,-539.1638454861111,-1414.4115668402778,-1008.9653862847222,-1656.2249348958333,-1157.023947482639,385.29284206074345,13,-778.3566080729166,-1136.7711588541667,-1011.4910481770834,-930.1753305288462,-786.7303263346354,-727.5229577850877,-699.4068418560606,-654.3083854166666,-671.1764555431548,-656.1179645497311,-805.205707711835,157.91070821955924,1157.023947482639,1,xgboost_change,recursive_development,2016-06-01,,,,4,,100.0,0.1,30.0,,,,,
0.3151284456253052,0.01575472750155099,0.002889871597290039,0.0008654835595167551,,"{""learning_rate"": 0.1, ""max_depth"": 4, ""n_estimators"": 200, ""reg_lambda"": 1}",-1595.5789930555557,-1687.4443359375,-1481.672634548611,-596.701171875,-878.8946397569445,-925.8705512152778,-727.6847873263889,-1544.0971137152778,-1441.1878255208333,-1442.59375,-1232.1725802951391,382.59721716224647,23,-784.53515625,-1134.8093843005952,-820.1267903645834,-623.1285306490385,-377.35365804036456,-318.5355674342105,-269.2864583333333,-232.04255208333333,-233.95650809151786,-224.3329343077957,-501.8107539854773,303.53337322053676,1232.1725802951391,1,xgboost_change,recursive_development,2016-06-01,,,,4,,200.0,0.1,1.0,,,,,
0.2622228145599365,0.05745793613762695,0.002767491340637207,0.0006424409358538882,,"{""learning_rate"": 0.1, ""max_depth"": 4, ""n_estimators"": 200, ""reg_lambda"": 30}",-1593.8662109375,-1689.981662326389,-1193.6800130208333,-701.8872612847222,-868.759765625,-989.2204861111111,-599.8739149305555,-1472.6357421875,-1211.196506076389,-1580.1983506944443,-1190.1299913194446,370.90436818521647,17,-781.9659830729166,-1138.0716610863096,-950.3796223958333,-829.8651592548077,-642.5378011067709,-586.8861019736842,-524.7087920217803,-498.3221875,-514.8388090587798,-499.7046685987903,-696.7280786069673,209.75546598857818,1190.1299913194446,1,xgboost_change,recursive_development,2016-06-01,,,,4,,200.0,0.1,30.0,,,,,
0.17865781784057616,0.01966740236212268,0.004027628898620605,0.0021454305555574835,,"{""learning_rate"": 0.01, ""max_depth"": 2, ""n_estimators"": 100, ""reg_lambda"": 1}",-3267.8506944444443,-3268.3654513888887,-2202.925347222222,-2351.0703125,-2681.921875,-2662.948784722222,-3617.6085069444443,-3388.1814236111113,-5004.675347222223,-3147.9713541666665,-3159.3519097222224,757.2181000436464,16,-2607.7760416666665,-2792.462425595238,-2823.3829427083333,-2589.126001602564,-2345.9911295572915,-2280.9422971491226,-2253.416133996212,-2359.2603125,-2423.648902529762,-2578.0799311155915,-2505.4086118420782,193.2924272211416,3159.3519097222224,2,xgboost_change,recursive_development,2016-06-01,,,,2,,100.0,0.01,1.0,,,,,
