padd,model,fold,train_end,test_start,test_end,train_mae_kb,mae_kb,rmse_kb,r2,n
2,legacy_constrained_level,1,2014-06-01,2014-07-01,2015-06-01,2749.4743695247835,5606.805183812158,7023.028052426608,0.8985017177767045,12
2,legacy_constrained_level,2,2015-06-01,2015-07-01,2016-06-01,2902.4044325152727,3004.382081675343,3811.0247744582803,0.7764324840941035,12
2,legacy_constrained_level,3,2016-06-01,2016-07-01,2017-06-01,2909.5214856610733,3223.5042995154195,3837.3543383455976,0.4091813512852702,12
2,legacy_constrained_level,4,2017-06-01,2017-07-01,2018-06-01,2933.3322295119233,7589.180830811551,8926.164671590765,0.5872937035162648,12
2,legacy_constrained_level,5,2018-06-01,2018-07-01,2019-06-01,3386.4632002840026,3786.9027982251014,4266.386452606767,0.8722540533559255,12
2,legacy_constrained_level,6,2019-06-01,2019-07-01,2020-06-01,3402.5516761683157,7386.707417736553,9213.068033650687,-0.19102231549336945,12
2,legacy_constrained_level,7,2020-06-01,2020-07-01,2021-06-01,3752.3311912790873,4380.515213332554,5724.279181661842,0.37823691655720393,12
2,legacy_constrained_level,8,2021-06-01,2021-07-01,2022-06-01,3813.07542697761,3678.2306656533947,4257.740123171699,0.4331408673128806,12
2,legacy_constrained_level,9,2022-06-01,2022-07-01,2023-06-01,3788.380367177443,4653.020890954809,6304.614061597625,0.3954938752819479,12
2,legacy_constrained_level,10,2023-06-01,2023-07-01,2024-06-01,3844.148843958671,4492.230988145492,5286.120925708186,0.10545943371257405,12
2,constrained_level,1,2014-06-01,2014-07-01,2015-06-01,2524.691326307717,3998.477798296956,5079.607882478599,0.9469029659047694,12
2,constrained_level,2,2015-06-01,2015-07-01,2016-06-01,2655.367210784288,4187.037134942649,5012.943794947106,0.6131783011220241,12
2,constrained_level,3,2016-06-01,2016-07-01,2017-06-01,2703.016995160209,3207.8976708425566,4195.373992521072,0.29379343360003096,12
2,constrained_level,4,2017-06-01,2017-07-01,2018-06-01,2732.0892992236118,6465.783832579401,7825.233903455565,0.6828198782565547,12
2,constrained_level,5,2018-06-01,2018-07-01,2019-06-01,3084.680630576807,3335.861305326245,4090.924189390998,0.8825455140042012,12
2,constrained_level,6,2019-06-01,2019-07-01,2020-06-01,3097.7141642749675,7205.902569838517,9490.379506438992,-0.263800437633233,12
2,constrained_level,7,2020-06-01,2020-07-01,2021-06-01,3434.1922352950974,4450.084771382928,5535.324747700702,0.418607360052652,12
2,constrained_level,8,2021-06-01,2021-07-01,2022-06-01,3508.378684249269,3486.133313013978,4310.068887742527,0.4191215422387028,12
2,constrained_level,9,2022-06-01,2022-07-01,2023-06-01,3497.019038207494,4902.064510912153,6503.923971159354,0.356668814251906,12
2,constrained_level,10,2023-06-01,2023-07-01,2024-06-01,3584.0673903549728,4966.035086035398,5785.538500540697,-0.07155243696591285,12
2,ridge_change,1,2014-06-01,2014-07-01,2015-06-01,2587.3063020674117,5226.021767002251,6425.236751401625,0.9150451542812423,12
2,ridge_change,2,2015-06-01,2015-07-01,2016-06-01,2796.256448667373,3466.7079099223324,4613.049356946999,0.6724320823096601,12
2,ridge_change,3,2016-06-01,2016-07-01,2017-06-01,2877.3180969217483,3019.898108490903,3965.363989580108,0.369105843681514,12
2,ridge_change,4,2017-06-01,2017-07-01,2018-06-01,2901.8945898472866,6738.822475755962,7980.747722134741,0.670087727738335,12
2,ridge_change,5,2018-06-01,2018-07-01,2019-06-01,3250.7216753638795,3457.1922529192293,4407.550144038211,0.8636606342002329,12
2,ridge_change,6,2019-06-01,2019-07-01,2020-06-01,3240.291473768531,7055.86941995498,9049.714645940725,-0.14916162006149825,12
2,ridge_change,7,2020-06-01,2020-07-01,2021-06-01,3586.8145185271915,4260.7927463740925,5599.04138700669,0.40514560517017595,12
2,ridge_change,8,2021-06-01,2021-07-01,2022-06-01,3636.2692014116933,3736.270113136308,4401.145667885581,0.39431288684231847,12
2,ridge_change,9,2022-06-01,2022-07-01,2023-06-01,3641.6565776488346,4514.603310470866,6290.245686532318,0.398246105029482,12
2,ridge_change,10,2023-06-01,2023-07-01,2024-06-01,3700.9714346336086,4933.928410643569,5779.044911991327,-0.06914840292803937,12
2,seasonal_ridge_change,1,2014-06-01,2014-07-01,2015-06-01,2463.6884552698316,5081.19308728874,6281.370210038545,0.918806985320904,12
2,seasonal_ridge_change,2,2015-06-01,2015-07-01,2016-06-01,2623.1466976789598,3178.415917256123,4286.904634118771,0.7171131224562053,12
2,seasonal_ridge_change,3,2016-06-01,2016-07-01,2017-06-01,2677.373619500442,3064.2918140032657,3751.443706173022,0.43533969838886555,12
2,seasonal_ridge_change,4,2017-06-01,2017-07-01,2018-06-01,2718.6055117625715,6934.789832080146,8325.616769922171,0.640958922657255,12
2,seasonal_ridge_change,5,2018-06-01,2018-07-01,2019-06-01,3106.464164704823,3148.147561240517,4357.517337279739,0.8667384092627896,12
2,seasonal_ridge_change,6,2019-06-01,2019-07-01,2020-06-01,3076.9274600837875,6911.008649936327,8837.845054155403,-0.09598373410424155,12
2,seasonal_ridge_change,7,2020-06-01,2020-07-01,2021-06-01,3407.0010629703306,4319.6442310076745,5791.236305873117,0.36360627079083496,12
2,seasonal_ridge_change,8,2021-06-01,2021-07-01,2022-06-01,3478.09650817269,3595.1339349896807,4450.4569917957815,0.3806643712303359,12
2,seasonal_ridge_change,9,2022-06-01,2022-07-01,2023-06-01,3483.641729026066,4577.651618808185,6171.718389818747,0.42071018141746475,12
2,seasonal_ridge_change,10,2023-06-01,2023-07-01,2024-06-01,3563.641680928056,4666.225319535581,5485.145996920683,0.03683157814575344,12
2,polynomial_ridge_change,1,2014-06-01,2014-07-01,2015-06-01,2616.310438108436,6286.812278131758,7841.157703081561,0.8734767721470774,12
2,polynomial_ridge_change,2,2015-06-01,2015-07-01,2016-06-01,2952.6363084676386,3274.610974737438,4611.483292637032,0.6726544538077736,12
2,polynomial_ridge_change,3,2016-06-01,2016-07-01,2017-06-01,2982.3272840633877,3050.1780793413564,3710.617516823642,0.44756298630206903,12
2,polynomial_ridge_change,4,2017-06-01,2017-07-01,2018-06-01,3018.735176060311,7617.85442014044,8785.399641820792,0.6002077695478929,12
2,polynomial_ridge_change,5,2018-06-01,2018-07-01,2019-06-01,3400.7019115727967,3911.1213447278265,4809.10148215273,0.8376865050660377,12
2,polynomial_ridge_change,6,2019-06-01,2019-07-01,2020-06-01,3401.3477723641477,7184.353834554425,8766.24978338095,-0.07829855844866307,12
2,polynomial_ridge_change,7,2020-06-01,2020-07-01,2021-06-01,3700.7623506519067,4145.16296692723,5603.887473387532,0.40411544193073534,12
2,polynomial_ridge_change,8,2021-06-01,2021-07-01,2022-06-01,3707.961023005721,4044.0812755140832,4615.022448392706,0.3340149452639669,12
2,polynomial_ridge_change,9,2022-06-01,2022-07-01,2023-06-01,3717.0648251466,4927.105329282047,6419.9682193455865,0.3731704681615301,12
2,polynomial_ridge_change,10,2023-06-01,2023-07-01,2024-06-01,3782.717318481021,4853.0018810976835,5690.359878289055,-0.03658595333750725,12
2,spline_ridge_change,1,2014-06-01,2014-07-01,2015-06-01,2117.029805489122,7787.693304040091,9115.599870072394,0.8290061884796416,12
2,spline_ridge_change,2,2015-06-01,2015-07-01,2016-06-01,2248.1589716476205,7677.017508963257,9619.642445874439,-0.4244362496248686,12
2,spline_ridge_change,3,2016-06-01,2016-07-01,2017-06-01,2390.2980312639183,3025.4065706548427,3706.2973509203216,0.4488486107044959,12
2,spline_ridge_change,4,2017-06-01,2017-07-01,2018-06-01,2475.566933947652,7877.356147744067,9480.876002047124,0.534405073872426,12
2,spline_ridge_change,5,2018-06-01,2018-07-01,2019-06-01,2826.653045009083,4101.426825838731,5269.385028924959,0.8051292699744927,12
2,spline_ridge_change,6,2019-06-01,2019-07-01,2020-06-01,2797.68461091776,7453.9636882574005,8769.602328548955,-0.07912348038814065,12
2,spline_ridge_change,7,2020-06-01,2020-07-01,2021-06-01,3129.9556410092277,4268.143944024744,5648.531575358081,0.39458323837862586,12
2,spline_ridge_change,8,2021-06-01,2021-07-01,2022-06-01,3195.212685745933,3468.604925474261,4287.371267934949,0.4252234596650125,12
2,spline_ridge_change,9,2022-06-01,2022-07-01,2023-06-01,3169.6242733311005,7592.2307014190665,10440.940584850883,-0.6579175986581114,12
2,spline_ridge_change,10,2023-06-01,2023-07-01,2024-06-01,3306.209153758301,5035.924644936894,5677.356100316526,-0.03185369317784503,12
2,random_forest_change,1,2014-06-01,2014-07-01,2015-06-01,2214.787571932827,5059.782779075205,6255.420205978013,0.9194764592692085,12
2,random_forest_change,2,2015-06-01,2015-07-01,2016-06-01,2370.3848883792602,3476.6533659972642,4002.567459206555,0.7533946593184915,12
2,random_forest_change,3,2016-06-01,2016-07-01,2017-06-01,2437.390958853819,2884.2498566753106,3471.028464948432,0.5165998971135697,12
2,random_forest_change,4,2017-06-01,2017-07-01,2018-06-01,2437.4557781526205,7219.433880867166,9093.69239852084,0.5716568508730743,12
2,random_forest_change,5,2018-06-01,2018-07-01,2019-06-01,2821.5750363515313,4240.097536370071,5465.300661121058,0.7903693103836851,12
2,random_forest_change,6,2019-06-01,2019-07-01,2020-06-01,2865.1745212732853,6922.271970822808,8621.486605297576,-0.042979225034355695,12
2,random_forest_change,7,2020-06-01,2020-07-01,2021-06-01,3065.114789732167,4561.8448674523215,5804.227953262051,0.36074778731905055,12
2,random_forest_change,8,2021-06-01,2021-07-01,2022-06-01,3165.0996526662293,3770.0567114317323,4566.1903215486755,0.34803412293335445,12
2,random_forest_change,9,2022-06-01,2022-07-01,2023-06-01,3155.295131135968,5175.661432070446,6819.898446789764,0.2926416112448571,12
2,random_forest_change,10,2023-06-01,2023-07-01,2024-06-01,3252.0005170613545,4451.184120944047,5516.672222565399,0.025728016785683372,12
2,xgboost_change,1,2014-06-01,2014-07-01,2015-06-01,2173.59430088141,5021.4375,6250.621259389055,0.9195999617458117,12
2,xgboost_change,2,2015-06-01,2015-07-01,2016-06-01,2322.1344184027776,3251.173828125,3932.7389969527435,0.7619241154342441,12
2,xgboost_change,3,2016-06-01,2016-07-01,2017-06-01,2379.4831878063724,2874.7447916666665,3456.7219192763255,0.5205765474436168,12
2,xgboost_change,4,2017-06-01,2017-07-01,2018-06-01,2404.7597313596493,7439.495442708333,9099.370204219013,0.5711217968350746,12
2,xgboost_change,5,2018-06-01,2018-07-01,2019-06-01,2879.7306237599205,4010.9010416666665,5212.5834158795815,0.8093078648042555,12
2,xgboost_change,6,2019-06-01,2019-07-01,2020-06-01,2894.1719599184785,6968.336588541667,8617.208069879203,-0.04194429533172239,12
2,xgboost_change,7,2020-06-01,2020-07-01,2021-06-01,3111.574739583333,4286.649739583333,5636.19633765502,0.3972245639395181,12
2,xgboost_change,8,2021-06-01,2021-07-01,2022-06-01,3186.3338638117284,3902.4283854166665,4730.6359145785955,0.3002290702942487,12
2,xgboost_change,9,2022-06-01,2022-07-01,2023-06-01,3230.8295168821837,5141.124348958333,6763.784261715249,0.3042340252171929,12
2,xgboost_change,10,2023-06-01,2023-07-01,2024-06-01,3362.321719590054,4405.341145833333,5440.656286876568,0.05239262336607131,12
2,neural_network_change,1,2014-06-01,2014-07-01,2015-06-01,2338.899385835344,4891.96238742357,6048.923466712664,0.9247050125388815,12
2,neural_network_change,2,2015-06-01,2015-07-01,2016-06-01,2429.9222020060192,3476.0399876025826,4309.1308471315915,0.7141721644114437,12
2,neural_network_change,3,2016-06-01,2016-07-01,2017-06-01,2462.421156171667,3076.973752726643,3643.710314675611,0.4673056725098108,12
2,neural_network_change,4,2017-06-01,2017-07-01,2018-06-01,2549.766953020597,6708.289692687994,8389.532157942707,0.6354250777171229,12
2,neural_network_change,5,2018-06-01,2018-07-01,2019-06-01,2839.393785626785,3302.365423958174,4440.715868753029,0.8616010743922473,12
2,neural_network_change,6,2019-06-01,2019-07-01,2020-06-01,2881.6068868913194,6919.213725715657,9119.322206706493,-0.16690758680334605,12
2,neural_network_change,7,2020-06-01,2020-07-01,2021-06-01,3128.632792020072,4393.613061037838,5784.065438671936,0.3651812953130016,12
2,neural_network_change,8,2021-06-01,2021-07-01,2022-06-01,3212.678661541957,3469.398174651302,4353.209910454857,0.4074349046911645,12
2,neural_network_change,9,2022-06-01,2022-07-01,2023-06-01,3173.764052423776,4977.985588280535,6404.372268953324,0.37621226761843596,12
2,neural_network_change,10,2023-06-01,2023-07-01,2024-06-01,3259.1493983462015,4005.9889421614994,4692.218997814221,0.2951732157450664,12
2,rolling_ridge_change,1,2014-06-01,2014-07-01,2015-06-01,2519.296036760595,5344.078905482854,6636.973867405705,0.9093536959379974,12
2,rolling_ridge_change,2,2015-06-01,2015-07-01,2016-06-01,2659.7205984779703,3148.750274614516,4332.855343738871,0.7110161735896502,12
2,rolling_ridge_change,3,2016-06-01,2016-07-01,2017-06-01,2730.2746722307834,3068.5503679944836,3803.2976572256134,0.41962189534865524,12
2,rolling_ridge_change,4,2017-06-01,2017-07-01,2018-06-01,2955.834393953163,7396.721587774478,8741.87697188857,0.604159081117175,12
2,rolling_ridge_change,5,2018-06-01,2018-07-01,2019-06-01,3184.656599705893,3314.786142500794,4390.81032227931,0.8646942980453473,12
2,rolling_ridge_change,6,2019-06-01,2019-07-01,2020-06-01,3979.3082221074933,7174.582855510908,8846.618829754958,-0.09816089117986282,12
2,rolling_ridge_change,7,2020-06-01,2020-07-01,2021-06-01,4307.71065410868,4356.954163707561,5706.513876508963,0.38209021239359864,12
2,rolling_ridge_change,8,2021-06-01,2021-07-01,2022-06-01,3946.0287444380165,3946.37386940023,4521.7821114435155,0.36065376734183086,12
2,rolling_ridge_change,9,2022-06-01,2022-07-01,2023-06-01,3763.052034928858,4726.615477272135,6288.809881165225,0.398520785195266,12
2,rolling_ridge_change,10,2023-06-01,2023-07-01,2024-06-01,3835.2087673281158,4908.104393313882,5706.487661758303,-0.04247012419705709,12
2,damped_ridge_change,1,2014-06-01,2014-07-01,2015-06-01,2605.330851540611,5278.8403439049325,6578.352194608512,0.9109479075787498,12
2,damped_ridge_change,2,2015-06-01,2015-07-01,2016-06-01,2865.9427224458964,3318.535821525648,4430.358192223155,0.6978637479456486,12
2,damped_ridge_change,3,2016-06-01,2016-07-01,2017-06-01,2904.7886045623386,3077.721968734016,3794.0553595819856,0.4224391924304708,12
2,damped_ridge_change,4,2017-06-01,2017-07-01,2018-06-01,2924.957583634151,7279.061582706739,8373.13595449258,0.6368487097476274,12
2,damped_ridge_change,5,2018-06-01,2018-07-01,2019-06-01,3343.3367145166226,3408.865447286924,4445.251401976137,0.8613182220316972,12
2,damped_ridge_change,6,2019-06-01,2019-07-01,2020-06-01,3334.3991660531133,7017.879324968162,8768.928427333793,-0.07895763599617367,12
2,damped_ridge_change,7,2020-06-01,2020-07-01,2021-06-01,3640.7320181401697,4205.880385839515,5621.997181855296,0.4002578582684333,12
2,damped_ridge_change,8,2021-06-01,2021-07-01,2022-06-01,3688.8522916933575,3792.150300828174,4461.415716202352,0.3776105344067122,12
2,damped_ridge_change,9,2022-06-01,2022-07-01,2023-06-01,3696.627116794615,4516.063782272832,6169.765868788323,0.42107665848761433,12
2,damped_ridge_change,10,2023-06-01,2023-07-01,2024-06-01,3753.672922881978,4723.934664258572,5589.064787364502,-9.533064113220746e-06,12
2,ensemble_change,1,2014-06-01,2014-07-01,2015-06-01,2266.133502287454,5009.126301284352,6256.349603944931,0.9194525299496322,12
2,ensemble_change,2,2015-06-01,2015-07-01,2016-06-01,2403.8256391942728,3281.7422702506337,4036.044362355653,0.7492522644931003,12
2,ensemble_change,3,2016-06-01,2016-07-01,2017-06-01,2472.5653078419086,2941.095161927578,3532.2736472632046,0.4993905188133385,12
2,ensemble_change,4,2017-06-01,2017-07-01,2018-06-01,2506.2650910397424,7197.26545463235,8824.124309198553,0.5966755587208401,12
2,ensemble_change,5,2018-06-01,2018-07-01,2019-06-01,2907.796605194491,3732.481949799847,4979.550513390848,0.825976848124055,12
2,ensemble_change,6,2019-06-01,2019-07-01,2020-06-01,2930.4715737183137,6933.872517117329,8676.586774883961,-0.05635324640634587,12
2,ensemble_change,7,2020-06-01,2020-07-01,2021-06-01,3181.7298856068683,4371.397525752244,5731.824406273967,0.3765967331134731,12
2,ensemble_change,8,2021-06-01,2021-07-01,2022-06-01,3260.3746759173255,3729.3162204605237,4563.920746151802,0.3486820670088956,12
2,ensemble_change,9,2022-06-01,2022-07-01,2023-06-01,3277.069310398992,4906.992172623856,6565.398552014286,0.3444499076635904,12
2,ensemble_change,10,2023-06-01,2023-07-01,2024-06-01,3382.7913534448203,4460.800189982339,5453.236011333018,0.048005497866194125,12
3,persistence,1,2014-06-01,2014-07-01,2015-06-01,6899.641025641025,6578.75,7884.99947685477,0.8507837216987889,12
3,persistence,2,2015-06-01,2015-07-01,2016-06-01,6856.855555555556,8351.083333333334,10041.807933999402,0.750628502097658,12
3,persistence,3,2016-06-01,2016-07-01,2017-06-01,7032.64705882353,9566.416666666666,11022.04573041381,0.2195246529366749,12
3,persistence,4,2017-06-01,2017-07-01,2018-06-01,7299.359649122807,10617.166666666666,12544.249007679442,0.48168293327758205,12
3,persistence,5,2018-06-01,2018-07-01,2019-06-01,7615.341269841269,4878.833333333333,5760.770969815296,-0.49210502409677237,12
3,persistence,6,2019-06-01,2019-07-01,2020-06-01,7377.384057971014,10800.166666666666,13708.829375017158,0.8052889222804593,12
3,persistence,7,2020-06-01,2020-07-01,2021-06-01,7651.206666666667,15203.666666666666,16828.52783222585,0.28177444436355326,12
3,persistence,8,2021-06-01,2021-07-01,2022-06-01,8210.648148148148,13468.0,15706.713819255765,0.8495859299574927,12
3,persistence,9,2022-06-01,2022-07-01,2023-06-01,8573.224137931034,14507.25,16639.083015098317,0.6931160279003397,12
3,persistence,10,2023-06-01,2023-07-01,2024-06-01,8956.064516129032,8362.416666666666,10530.068166129473,0.5898952206565904,12
3,seasonal_naive,1,2014-06-01,2014-07-01,2015-06-01,18103.384615384617,20160.833333333332,23189.722820680716,-0.2906366140605747,12
3,seasonal_naive,2,2015-06-01,2015-07-01,2016-06-01,18377.71111111111,46555.333333333336,47106.842171104334,-4.487707778999713,12
3,seasonal_naive,3,2016-06-01,2016-07-01,2017-06-01,21692.725490196077,24594.333333333332,27178.831514618138,-3.745656885066868,12
3,seasonal_naive,4,2017-06-01,2017-07-01,2018-06-01,21998.157894736843,60586.833333333336,64694.54290870805,-12.786101575754907,12
3,seasonal_naive,5,2018-06-01,2018-07-01,2019-06-01,25673.26984126984,15286.666666666666,21418.07978476751,-19.62525078940311,12
3,seasonal_naive,6,2019-06-01,2019-07-01,2020-06-01,24770.08695652174,21926.0,30096.25594100812,0.061541955560848516,12
3,seasonal_naive,7,2020-06-01,2020-07-01,2021-06-01,24542.56,46407.166666666664,50306.16122636802,-5.418166213503076,12
3,seasonal_naive,8,2021-06-01,2021-07-01,2022-06-01,26162.16049382716,95269.0,100246.82701379298,-5.1271578926124395,12
3,seasonal_naive,9,2022-06-01,2022-07-01,2023-06-01,30928.149425287356,176810.16666666666,178612.87342088943,-34.362335819950054,12
3,seasonal_naive,10,2023-06-01,2023-07-01,2024-06-01,40339.89247311828,43600.166666666664,53105.953836018554,-9.430830605406223,12
3,seasonal_change,1,2014-06-01,2014-07-01,2015-06-01,6268.629700854703,4923.733333333337,5942.163586887643,0.915257343620104,12
3,seasonal_change,2,2015-06-01,2015-07-01,2016-06-01,6089.310185185187,5735.749999999981,6653.451915359405,0.890524474622598,12
3,seasonal_change,3,2016-06-01,2016-07-01,2017-06-01,6047.714869281045,7201.733333333337,9237.682031043643,0.45177253226662006,12
3,seasonal_change,4,2017-06-01,2017-07-01,2018-06-01,6169.190497076023,7408.033333333316,12396.64590685721,0.4938088251205097,12
3,seasonal_change,5,2018-06-01,2018-07-01,2019-06-01,6287.1755291005275,6686.766666666653,8533.00318957711,-2.2737234542218308,12
3,seasonal_change,6,2019-06-01,2019-07-01,2020-06-01,6321.92258454106,9957.850000000006,13986.66638016366,0.7973165209869536,12
3,seasonal_change,7,2020-06-01,2020-07-01,2021-06-01,6612.796777777776,14257.06666666666,15983.706857922536,0.3520766741767942,12
3,seasonal_change,8,2021-06-01,2021-07-01,2022-06-01,7179.038991769546,13665.783333333335,15132.579360549655,0.8603812576609804,12
3,seasonal_change,9,2022-06-01,2022-07-01,2023-06-01,7626.400670498082,11130.283333333316,13478.772258753137,0.7986201094261831,12
3,seasonal_change,10,2023-06-01,2023-07-01,2024-06-01,7852.4576164874525,8889.533333333335,10700.451359327486,0.5765163381312637,12
3,forecast_flow_identity,1,2014-06-01,2014-07-01,2015-06-01,6929.5492404265615,4499.0902341501305,5311.598695648194,0.9322883530551017,12
3,forecast_flow_identity,2,2015-06-01,2015-07-01,2016-06-01,6605.488039589704,4930.860347023602,5848.690487064746,0.9154058616669509,12
3,forecast_flow_identity,3,2016-06-01,2016-07-01,2017-06-01,6408.473016934869,7576.661404785089,9780.925840818358,0.3853969593314621,12
3,forecast_flow_identity,4,2017-06-01,2017-07-01,2018-06-01,6531.4402156559445,8053.261118499174,12013.201085024546,0.5246388667360624,12
3,forecast_flow_identity,5,2018-06-01,2018-07-01,2019-06-01,6676.375539736252,8545.003169609749,9783.33438135021,-3.303402508693173,12
3,forecast_flow_identity,6,2019-06-01,2019-07-01,2020-06-01,6838.864898855687,10781.049383916436,14904.76873331451,0.7698344071721761,12
3,forecast_flow_identity,7,2020-06-01,2020-07-01,2021-06-01,7154.239657660546,15252.447532774473,17197.55879656223,0.24992928586778873,12
3,forecast_flow_identity,8,2021-06-01,2021-07-01,2022-06-01,7754.106907668986,13186.733216426559,14525.157211658836,0.8713649011631937,12
3,forecast_flow_identity,9,2022-06-01,2022-07-01,2023-06-01,8128.770791031577,10690.834095655213,12727.294137407192,0.8204490977078244,12
3,forecast_flow_identity,10,2023-06-01,2023-07-01,2024-06-01,8294.065197781489,14887.230190522552,16995.216624171222,-0.0682819106464565,12
3,legacy_constrained_level,1,2014-06-01,2014-07-01,2015-06-01,6158.943708537266,6375.794089631944,6889.088542092623,0.8860966757189876,12
3,legacy_constrained_level,2,2015-06-01,2015-07-01,2016-06-01,6112.228110702954,11162.27202681516,12930.72170019985,0.5865066566308252,12
3,legacy_constrained_level,3,2016-06-01,2016-07-01,2017-06-01,6433.893421709104,7797.222763371935,10927.791939914876,0.23281587487302247,12
3,legacy_constrained_level,4,2017-06-01,2017-07-01,2018-06-01,6603.125114483355,10467.149872987813,13537.54578341297,0.39634882081346257,12
3,legacy_constrained_level,5,2018-06-01,2018-07-01,2019-06-01,6949.44196368479,5988.612251603656,7232.967606932053,-1.352183580981054,12
3,legacy_constrained_level,6,2019-06-01,2019-07-01,2020-06-01,6730.075837041002,10559.551742932419,13457.330715528862,0.8123676278488721,12
3,legacy_constrained_level,7,2020-06-01,2020-07-01,2021-06-01,6991.307182762781,15979.070220034482,18525.10557277605,0.12965791007803285,12
3,legacy_constrained_level,8,2021-06-01,2021-07-01,2022-06-01,7547.685107234046,17473.099774434046,20368.29659044,0.7470543460683201,12
3,legacy_constrained_level,9,2022-06-01,2022-07-01,2023-06-01,8173.364283464832,12121.259464842218,14058.059731579346,0.7809384288173319,12
3,legacy_constrained_level,10,2023-06-01,2023-07-01,2024-06-01,8342.381367341723,12598.533417583958,15496.751723340167,0.11179376860159662,12
3,constrained_level,1,2014-06-01,2014-07-01,2015-06-01,6167.674688442545,6347.624993162249,6918.846414097483,0.8851105246039822,12
3,constrained_level,2,2015-06-01,2015-07-01,2016-06-01,6119.346317665523,10712.517110531617,12391.425702344543,0.6202781855640367,12
3,constrained_level,3,2016-06-01,2016-07-01,2017-06-01,6389.102949474373,7801.46545585406,10607.059251916115,0.277188985187218,12
3,constrained_level,4,2017-06-01,2017-07-01,2018-06-01,6557.453219331212,10444.32202658586,12843.634898052711,0.45664698711134055,12
3,constrained_level,5,2018-06-01,2018-07-01,2019-06-01,6912.508581054444,6551.083316061238,7828.088299166674,-1.75517764151295,12
3,constrained_level,6,2019-06-01,2019-07-01,2020-06-01,6746.756090927245,10707.684446637335,14068.633033112565,0.7949339709635931,12
3,constrained_level,7,2020-06-01,2020-07-01,2021-06-01,6966.812037341329,14790.835348837087,17286.869296340727,0.2421185104499285,12
3,constrained_level,8,2021-06-01,2021-07-01,2022-06-01,7484.719742254986,14725.973535821462,17245.47775013106,0.8186705845730002,12
3,constrained_level,9,2022-06-01,2022-07-01,2023-06-01,7836.891169056546,10082.861239470163,11252.370160219894,0.8596528976617444,12
3,constrained_level,10,2023-06-01,2023-07-01,2024-06-01,7890.187663368723,10780.922112364662,13837.819674583649,0.2917806325239187,12
3,ridge_change,1,2014-06-01,2014-07-01,2015-06-01,6509.303091119591,6185.78960363433,7695.817670792464,0.8578580052651466,12
3,ridge_change,2,2015-06-01,2015-07-01,2016-06-01,6436.6825502684405,8392.446339689855,10008.969529195954,0.7522568089931599,12
3,ridge_change,3,2016-06-01,2016-07-01,2017-06-01,6687.5446067903285,9900.709057959486,11099.000062219908,0.20858827528598012,12
3,ridge_change,4,2017-06-01,2017-07-01,2018-06-01,6910.153289262356,10638.635260686618,12654.8053157458,0.4725064992497894,12
3,ridge_change,5,2018-06-01,2018-07-01,2019-06-01,7196.461961260966,5249.549154180364,6244.696927241452,-0.7533188635233172,12
3,ridge_change,6,2019-06-01,2019-07-01,2020-06-01,7032.430995606812,10279.062276799998,13123.787898522742,0.8215533808683761,12
3,ridge_change,7,2020-06-01,2020-07-01,2021-06-01,7232.947609021456,15241.154407037733,17014.217014822316,0.2658369227261458,12
3,ridge_change,8,2021-06-01,2021-07-01,2022-06-01,7684.863261469378,13950.30894771555,16366.75738033875,0.8366786014162663,12
3,ridge_change,9,2022-06-01,2022-07-01,2023-06-01,7923.877876669276,9226.246560965723,9978.161794804235,0.8896387748359106,12
3,ridge_change,10,2023-06-01,2023-07-01,2024-06-01,8007.7482344936525,10383.847333942724,13170.388005464076,0.3584513363068944,12
3,seasonal_ridge_change,1,2014-06-01,2014-07-01,2015-06-01,6222.079268856039,5736.858443287725,7252.131403229625,0.8737753441571361,12
3,seasonal_ridge_change,2,2015-06-01,2015-07-01,2016-06-01,6050.178527473637,8085.8539208575485,9670.5052832291,0.768728921329068,12
3,seasonal_ridge_change,3,2016-06-01,2016-07-01,2017-06-01,6304.511404509009,9607.28362874418,10937.603007984133,0.2314376871162701,12
3,seasonal_ridge_change,4,2017-06-01,2017-07-01,2018-06-01,6489.285178646396,9855.530879651022,11789.658884678222,0.5421653523068568,12
3,seasonal_ridge_change,5,2018-06-01,2018-07-01,2019-06-01,6656.124345766565,5450.435335006846,6669.30347626304,-0.9998578793108874,12
3,seasonal_ridge_change,6,2019-06-01,2019-07-01,2020-06-01,6605.140489468405,10073.420419059878,13188.019623587175,0.8198023645723664,12
3,seasonal_ridge_change,7,2020-06-01,2020-07-01,2021-06-01,6814.710448699875,14561.960281320984,16325.347612006657,0.3240828311134677,12
3,seasonal_ridge_change,8,2021-06-01,2021-07-01,2022-06-01,7206.492795833625,14853.137208193793,16596.141276585873,0.8320685462567294,12
3,seasonal_ridge_change,9,2022-06-01,2022-07-01,2023-06-01,7463.368540618368,8126.153542921432,8768.93983776657,0.9147666397129515,12
3,seasonal_ridge_change,10,2023-06-01,2023-07-01,2024-06-01,7482.996100538144,10648.759697470834,13345.733850726769,0.3412549199557118,12
3,polynomial_ridge_change,1,2014-06-01,2014-07-01,2015-06-01,6339.904228161099,5666.252395649896,6735.7394424842,0.8911111467232065,12
3,polynomial_ridge_change,2,2015-06-01,2015-07-01,2016-06-01,6241.769763580196,7822.400091771376,8812.913802958868,0.8079288937485565,12
3,polynomial_ridge_change,3,2016-06-01,2016-07-01,2017-06-01,6403.957277491021,9681.977604996433,10660.60856081808,0.26987239869489854,12
